,Specs,Score
9477,non,29.46425568839407
8542,little,29.337019902594044
10510,page,29.328322350988806
1166,allowed to,29.315335525857275
2532,being a,29.315335525857275
13502,thanks to,29.315335525857275
4321,destroying,29.191558300666834
5320,facts,29.170825317383404
74,19,29.169875208191517
8534,listen,29.151170234936316
12361,send,29.151170234936316
15029,they do,29.151170234936316
