,Specs,Score
7604,in america,30.842546754675478
13968,stolen,30.74261065812464
14717,that time,30.727210652099693
8174,involved,30.718456461030723
13338,seven,30.635055693069308
15350,the left,30.57977008088134
13775,soviet,30.57963807051437
5538,exposure,30.530392279734315
10464,of his,30.52522449510577
7292,hundreds,30.495101072607277
8330,is now,30.462652124587464
1097,age,30.34090426210003
