,Specs,Score
16777,that will,34.61741955445545
1449,american society,34.61154084158416
3031,beings,34.61154084158416
11757,of deep state,34.61154084158416
12355,one on one,34.61154084158416
14505,ronald,34.61154084158416
17127,the east,34.61154084158416
17261,the globalists,34.61154084158416
9969,land,34.5743149896385
10711,meaning,34.5743149896385
5458,done,34.435511703435445
6497,flag,34.396950014246045
2174,are also,34.38684499346161
15450,silence,34.38684499346161
4395,consciousness,34.38490099009901
3792,central intelligence,34.253465346534654
5548,drugs and,34.253465346534654
8427,iii,34.253465346534654
2194,are in,34.24106160616061
9749,journalist,34.22675187777399
2320,arsenal s,34.217821782178206
9726,jones,34.210159696667816
11895,of pedophilia,34.18965394135568
17559,the office of,34.18965394135568
20992,williams,34.18702994097487
12826,patriots,34.11203185535946
2789,bases,34.094411003600364
12966,persons,34.094411003600364
3990,citizens,34.092520572421485
7064,girls,34.092520572421485
2102,apparatus,34.084622524752476
2483,assassination of,34.084622524752476
14474,river,34.084622524752476
16863,the assassination,34.084622524752476
16976,the city of,34.084622524752476
17458,the massive,34.084622524752476
12052,of these,34.00224127526389
